X,Y,OBJECTID,vendor_number,name,dba,address_1,address_2,address_city,address_state,address_zip,start_date,exp_date,entity,business_type,cbe_mbe,cbe_wbe,cbe_dbe,dvbe,in_lac,sup_dist,spa
6418447.42676438,1974235.21223864,668,200296,EQUIPMENT CONNECTION INC,,19425 SOLEDAD CANYON RD # 114,,SANTA CLARITA,CA,91351-2632,2021/03/04 00:00:00+00,2023/03/31 00:00:00+00,Corporation,Services,No,Yes,No,No,Yes,District 5,SPA 2 - San Fernando
6521463.56325139,1876990.89393239,669,200195,"TERI & YAKI ASIAN COMFORT FOOD #3, INC.",,229 N LAKE AVE,,PASADENA,CA,91101-1828,2021/06/07 00:00:00+00,2023/06/30 00:00:00+00,,,Yes,Yes,Yes,No,Yes,District 5,SPA 3 - San Gabriel
6526589.11107114,1738049.42148781,670,200309,"ROTH EVENT-FULL DESIGN COMPANY, INC.",,6009 LOYNES DR,,LONG BEACH,CA,90803-2330,2021/02/05 00:00:00+00,2023/02/28 00:00:00+00,Corporation,Services,No,Yes,No,No,Yes,District 4,SPA 8 - South Bay
6495413.42309456,1874262.71566173,671,200302,"MERA GROUP, LLC",,5182 ELLENWOOD DR,,EAGLE ROCK,CA,90041-1159,2021/02/08 00:00:00+00,2023/02/28 00:00:00+00,Limited Liability Company,Services,Yes,No,No,No,Yes,District 1,SPA 4 - Metro
6468975.57505172,1844900.36854665,672,200468,FOUNDATION FOR CHANGE LLC,,3680 WILSHIRE BLVD STE P04-1967,,LOS ANGELES,CA,90010-2707,2021/05/05 00:00:00+00,2023/05/31 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 2,SPA 4 - Metro
6431017.94296189,1907991.62950298,673,201124,BEUSE INC,,9055 VARNA AVE,,ARLETA,CA,91331-6137,2021/04/22 00:00:00+00,2023/04/30 00:00:00+00,Corporation,Contractors / Construction,Yes,Yes,No,No,Yes,District 3,SPA 2 - San Fernando
6463165.0003868,1797241.37790681,674,200424,KENYATTA CONSTRUCTION,,2930 W IMPERIAL HWY STE 506,,INGLEWOOD,CA,90303-3139,2021/02/05 00:00:00+00,2023/01/31 00:00:00+00,Sole Proprietorships,Contractors / Construction,No,No,No,Yes,Yes,District 2,SPA 8 - South Bay
6517441.1772673,1775992.23831856,675,201527,MARVELLA STEEL PLACERS,,8736 RAMONA ST,,BELLFLOWER,CA,90706-7714,2021/04/28 00:00:00+00,2023/04/30 00:00:00+00,Corporation,Contractors / Construction,No,No,Yes,No,Yes,District 4,SPA 7 - East
6383590.52502164,1893344.09875873,676,201486,INNOVATIVE CONSULTING PARTNERS LLC,,20910 VANOWEN ST,,CANOGA PARK,CA,91303-2965,2021/05/05 00:00:00+00,2023/05/31 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 3,SPA 2 - San Fernando
6520494.56912638,1887551.89774473,677,201728,"JENNIFER RIDER STUDIO, LLC",,695 E WOODBURY RD,,ALTADENA,CA,91001-3029,2021/05/17 00:00:00+00,2023/05/31 00:00:00+00,Sole Proprietorships,Services,No,Yes,No,No,Yes,District 5,SPA 3 - San Gabriel
6554284.7315328,1857725.74578297,678,201464,"MANLEAD, INC.",,5028 MARSHBURN AVE,,ARCADIA,CA,91006-5962,2021/05/07 00:00:00+00,2023/05/31 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 5,SPA 3 - San Gabriel
6425527.62848322,1879674.85050672,679,201952,"ONTHEMARQ, LLC",,4719 VISTA DEL MONTE AVE APT 2,,SHERMAN OAKS,CA,91403-2942,2021/06/15 00:00:00+00,2023/06/30 00:00:00+00,Partnerships,"Garment, Apparel & Textile Mfg",No,Yes,No,No,Yes,District 3,SPA 2 - San Fernando
6514428.06583947,2000813.73388465,680,202019,SAH INDUSTRIAL SERVICES INC,,33380 LISTIE AVE,,ACTON,CA,93510-1412,2021/06/16 00:00:00+00,2023/06/30 00:00:00+00,,,Yes,No,No,No,Yes,District 5,SPA 1 - Antelope Valley
6509755.75530222,1784032.71337931,681,200143,XCLUSIVE DOOR & GLAZING,,7332 ADAMS ST,,PARAMOUNT,CA,90723-4008,2021/01/20 00:00:00+00,2023/01/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 4,SPA 6 - South
6434461.49316138,1877312.45332864,682,201753,"ESSENTIAL HEALTH,LLC",,13200 MOORPARK ST APT 103,,SHERMAN OAKS,CA,91423-5192,2021/06/14 00:00:00+00,2023/06/30 00:00:00+00,Limited Liability Company,Transportation,Yes,Yes,No,No,Yes,District 3,SPA 2 - San Fernando
6464212.24927655,1839825.81307898,683,202189,TB&SH HOMETECHSERVICES,,3705 W PICO BLVD # 534,,LOS ANGELES,CA,90019-3451,2021/06/23 00:00:00+00,2023/06/30 00:00:00+00,Sole Proprietorships,Services,Yes,No,No,No,Yes,District 2,SPA 4 - Metro
6538193.93464622,1822908.69665082,684,502072,"JJJ FLOOR COVERING, INC.",,"4831 PASSONS BLVD., UNIT. A",,PICO RIVERA,CA,90660-2110,2020/10/19 00:00:00+00,2022/10/31 00:00:00+00,Corporation,Contractors / Construction,Yes,Yes,No,No,Yes,District 4,SPA 7 - East
6505320.63031422,1773959.62197697,685,201973,HERSTORY LLC,,6187 ATLANTIC AVE # 332,,LONG BEACH,CA,90805-2922,2021/06/14 00:00:00+00,2023/06/30 00:00:00+00,Limited Liability Company,Services,Yes,Yes,Yes,No,Yes,District 4,SPA 8 - South Bay
6543802.48346847,1870116.83189315,686,200138,ANTHEM COMMUNICATION,,832 W HUNTINGTON DR,,ARCADIA,CA,91007-6682,2021/02/22 00:00:00+00,2023/02/28 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 5,SPA 3 - San Gabriel
6582955.77688089,1868263.12234598,687,503129,"MARIPOSA LANDSCAPES, INC.",,6232 SANTOS DIAZ ST,,IRWINDALE,CA,91702-3267,2020/09/18 00:00:00+00,2022/08/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 1,SPA 3 - San Gabriel
6421002.85767713,1885260.69891506,688,505518,SIKAND ENGINEERING PLANNING,,"15230 BURBANK BLVD., STE. 100",,VAN NUYS,CA,91411-3534,2020/06/08 00:00:00+00,2022/06/08 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 3,SPA 2 - San Fernando
6450791.85912263,1808605.03989072,689,202276,"DIGITAL ARCHIVING SYSTEMS, LLC",,534 W MANCHESTER BLVD,,INGLEWOOD,CA,90301-1628,2021/07/14 00:00:00+00,2023/07/31 00:00:00+00,Limited Liability Company,Services,Yes,No,No,No,Yes,District 2,SPA 8 - South Bay
6450196.09161338,1844842.12850565,690,500391,GRUEN ASSOCIATES,,"6330 SAN VICENTE BLVD., STE. 200",,LOS ANGELES,CA,90048-5441,2019/10/21 00:00:00+00,2021/10/31 00:00:00+00,Partnerships,Services,Yes,No,No,No,Yes,District 2,SPA 4 - Metro
6545233.62430698,1797990.96039714,691,505642,"VALVERDE CONSTRUCTION, INC.",,10936 SHOEMAKER AVE,,SANTA FE SPRINGS,CA,90670-4533,2021/02/09 00:00:00+00,2022/01/31 00:00:00+00,Corporation,Contractors / Construction,No,No,No,Yes,Yes,District 4,SPA 7 - East
6498903.14052455,1846536.85871197,692,506525,DAVIS BLUE PRINT CO INC,,3205 N. MAIN ST.,,LOS ANGELES,CA,90031,2020/09/25 00:00:00+00,2022/09/30 00:00:00+00,Corporation,Services,Yes,Yes,Yes,No,Yes,District 1,SPA 4 - Metro
6483177.2871338,1840344.91210639,693,506619,LEVIN AND ASSOCIATES,,"811 W. 7TH ST., STE. 900",,LOS ANGELES,CA,90017-3420,2020/03/17 00:00:00+00,2022/03/17 00:00:00+00,Corporation,Services,No,Yes,No,No,Yes,District 1,SPA 4 - Metro
6428347.73307922,1837826.97193231,694,507514,UNIVERSAL REPROGRAPHICS INC,,2043 PONTIUS AVENUE,,LOS ANGELES,CA,90025,2020/03/14 00:00:00+00,2022/01/07 00:00:00+00,Corporation,Services,No,Yes,Yes,No,Yes,District 3,SPA 5 - West
6429397.92750114,1834541.92568089,695,200592,STEPHANIE DUPONT,STEPHANIE DUPONT HEALTH PSYCHOLOGIST,2525 SAWTELLE BLVD,,LOS ANGELES,CA,90064-3124,2021/02/22 00:00:00+00,2023/02/28 00:00:00+00,Sole Proprietorships,Health Care,Yes,Yes,No,No,Yes,District 3,SPA 5 - West
6537685.29524355,1878318.59796989,696,506816,SAPPHOS ENVIRONMENTAL INC,,430 N. HALSTEAD STREET,,PASADENA,CA,91107,2020/08/10 00:00:00+00,2022/08/31 00:00:00+00,Corporation,Services,Yes,Yes,Yes,No,Yes,District 5,SPA 3 - San Gabriel
6384688.0313568,1883444.90103748,697,511092,"SAFEWORK, INC",,20750 VENTURA BLVD STE 330,,WOODLAND HLS,CA,91364-6250,2019/10/01 00:00:00+00,2021/10/01 00:00:00+00,Corporation,Services,No,Yes,Yes,No,Yes,District 3,SPA 2 - San Fernando
6426356.91521047,1843715.80857982,698,514870,RBB ARCHITECTS INC.,,10980 WILSHIRE BLVD.,,LOS ANGELES,CA,90024-3905,2020/09/19 00:00:00+00,2022/08/31 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 3,SPA 5 - West
6621610.2976688,1843108.68905914,699,514590,FLOOR TECH AMERICA INC,,125 MERCURY CIRCLE,,POMONA,CA,91768,2021/03/28 00:00:00+00,2023/04/27 00:00:00+00,,,Yes,Yes,Yes,No,Yes,District 1,SPA 3 - San Gabriel
6479075.95905039,1847050.70414098,700,520487,MACKONE DEVELOPMENT INC.,,2244 BEVERLY BLVD.,,LOS ANGELES,CA,90057-2208,2020/10/23 00:00:00+00,2022/10/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 1,SPA 4 - Metro
6650319.72548606,1866599.41766815,701,200359,"KTRES, INC.",,2058 N MILLS AVE # 509,,CLAREMONT,CA,91711-2812,2021/02/22 00:00:00+00,2023/02/28 00:00:00+00,Corporation,Housing & Lodging,Yes,Yes,No,No,Yes,District 5,SPA 3 - San Gabriel
6471202.89966531,1845049.63038723,702,512403,VANIR CONSTRUCTION MGMT. INC,,3435 WILSHIRE BLVD STE 2420,,LOS ANGELES,CA,90010,2020/05/13 00:00:00+00,2022/05/13 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 2,SPA 4 - Metro
6584222.72283781,1875030.80172397,703,520107,URBAN GRAFFITI ENTERPRISES INC,,1280 MOUNTAIN VIEW CIR.,,AZUSA,CA,91702-1600,2021/03/06 00:00:00+00,2023/02/28 00:00:00+00,Corporation,Contractors / Construction,Yes,No,Yes,No,Yes,District 1,SPA 3 - San Gabriel
6544718.96884023,1793931.24017015,704,522532,JOHNSON PELTIER ELECTRIC,,12021 SHOEMAKER AVE.,,SANTA FE SPRINGS,CA,90670-4718,2021/01/20 00:00:00+00,2023/01/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 4,SPA 7 - East
6481896.25459088,1840936.12713131,705,526781,RESPONSIVE OFFICE MACHINE CO,,1055 W 7TH ST STE 3300,,LOS ANGELES,CA,90017-2557,2020/09/25 00:00:00+00,2022/09/30 00:00:00+00,Corporation,Services,No,No,Yes,No,Yes,District 1,SPA 4 - Metro
6516430.82003605,1876051.74817289,706,529724,SWA ARCHITECTS,,48 E. HOLLY ST.,,PASADENA,CA,91103-3905,2019/12/04 00:00:00+00,2021/12/04 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 5,SPA 3 - San Gabriel
6521374.25667147,1876464.39761005,707,527015,SAIFUL/BOUQUET,,155 N LAKE AVE 6TH FL,,PASADENA,CA,91101,2020/11/30 00:00:00+00,2022/09/15 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 5,SPA 3 - San Gabriel
6457329.46087681,1779555.10488048,708,513610,ALONDRA GOLF COURSE INC,,16400 PRAIRIE AVE.,,LAWNDALE,CA,90260-3037,2019/09/16 00:00:00+00,2021/09/16 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 2,SPA 8 - South Bay
6488789.46357347,1861538.2516094,709,520115,AMERICAN SCIENTIFIC LABORATORIES LLC,,2520 N. SAN FERNANDO RD.,,LOS ANGELES,CA,90065-1324,2020/03/17 00:00:00+00,2022/03/17 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 1,SPA 4 - Metro
6579194.71058413,1861388.89462465,710,512729,WESTERN PAVING CONTRACTORS,,15533 ARROW HWY.,,IRWINDALE,CA,91706-2002,2021/05/04 00:00:00+00,2023/05/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 1,SPA 3 - San Gabriel
6509761.15588197,1784711.22809839,711,529479,HARRY H. JOH CONSTRUCTION INC,,7303 SOMERSET BLVD,,PARAMOUNT,CA,90723-3518,2020/11/03 00:00:00+00,2022/09/30 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 4,SPA 6 - South
